Public ID,Organization,Availability,System Name (Click + for details),Board Name,Host Processor Frequency,Software,Processor,Accelerator,Benchmark,Model MLC,Units,Avg. Result
1.3-0005,syntiant,Available,syntiant_9120_0v9_30mhz,NDP9120,30.7 MHz,TensorFlow Syntiant SDK,HiFi3 + M0,Syntiant Core 2,Tiny,ResNet-V1,Energy in uJ,101.833
1.3-0005,syntiant,Available,syntiant_9120_1v0_49mhz,NDP9120,49.2 MHz,TensorFlow Syntiant SDK,HiFi3 + M0,Syntiant Core 2,Tiny,1D DS-CNN,mW,0.5067
1.3-0005,syntiant,Available,syntiant_9120_1v0_49mhz,NDP9120,49.2 MHz,TensorFlow Syntiant SDK,HiFi3 + M0,Syntiant Core 2,Tiny,1D DS-CNN,Latency in ms,0.69891
1.3-0005,syntiant,Available,syntiant_9120_1v1_98mhz,NDP9120,98.7 MHz,TensorFlow Syntiant SDK,HiFi3 + M0,Syntiant Core 2,Tiny,DSCNN,Latency in ms,1.48143
1.3-0005,syntiant,Available,syntiant_9120_1v1_98mhz,NDP9120,98.7 MHz,TensorFlow Syntiant SDK,HiFi3 + M0,Syntiant Core 2,Tiny,DSCNN,Energy in uJ,43.802
1.3-0005,syntiant,Available,syntiant_9120_1v1_98mhz,NDP9120,98.7 MHz,TensorFlow Syntiant SDK,HiFi3 + M0,Syntiant Core 2,Tiny,MobileNetV1 (0.25x),Latency in ms,4.10033
1.3-0005,syntiant,Available,syntiant_9120_1v1_98mhz,NDP9120,98.7 MHz,TensorFlow Syntiant SDK,HiFi3 + M0,Syntiant Core 2,Tiny,MobileNetV1 (0.25x),Energy in uJ,97.164
1.3-0005,syntiant,Available,syntiant_9120_1v1_98mhz,NDP9120,98.7 MHz,TensorFlow Syntiant SDK,HiFi3 + M0,Syntiant Core 2,Tiny,ResNet-V1,Latency in ms,5.12195
1.3-0005,syntiant,Available,syntiant_9120_1v1_98mhz,NDP9120,98.7 MHz,TensorFlow Syntiant SDK,HiFi3 + M0,Syntiant Core 2,Tiny,ResNet-V1,Energy in uJ,139.367
1.3-0006,Qualcomm,Preview,Next_Generation_Snapdragon_Mobile_Platform_MTP,Next Generation Snapdragon Mobile Platform MTP,,Qualcomm AI Stack,Qualcomm Oryon CPU,Qualcomm Sensing Hub,Tiny,DSCNN,Latency in ms,0.0649515
1.3-0006,Qualcomm,Preview,Next_Generation_Snapdragon_Mobile_Platform_MTP,Next Generation Snapdragon Mobile Platform MTP,,Qualcomm AI Stack,Qualcomm Oryon CPU,Qualcomm Sensing Hub,Tiny,FC AutoEncoder,Latency in ms,0.0683762
1.3-0006,Qualcomm,Preview,Next_Generation_Snapdragon_Mobile_Platform_MTP,Next Generation Snapdragon Mobile Platform MTP,,Qualcomm AI Stack,Qualcomm Oryon CPU,Qualcomm Sensing Hub,Tiny,MobileNetV1 (0.25x),Latency in ms,0.114248
1.3-0006,Qualcomm,Preview,Next_Generation_Snapdragon_Mobile_Platform_MTP,Next Generation Snapdragon Mobile Platform MTP,,Qualcomm AI Stack,Qualcomm Oryon CPU,Qualcomm Sensing Hub,Tiny,ResNet-V1,Latency in ms,0.0958162
1.3-0007,STMicroelectronics,Preview,NUCLEO_U3C5ZIT6_Q,NUCLEO-U3C5ZIT6-Q,96 MHz,STEDGE-AI Internal version,Arm Cortex-M33 32-bit RISC core,DSP Co-processor,Tiny,1D DS-CNN,mW,4.3188
1.3-0007,STMicroelectronics,Preview,NUCLEO_U3C5ZIT6_Q,NUCLEO-U3C5ZIT6-Q,96 MHz,STEDGE-AI Internal version,Arm Cortex-M33 32-bit RISC core,DSP Co-processor,Tiny,1D DS-CNN,Latency in ms,6.04705
1.3-0007,STMicroelectronics,Preview,NUCLEO_U3C5ZIT6_Q,NUCLEO-U3C5ZIT6-Q,96 MHz,STEDGE-AI Internal version,Arm Cortex-M33 32-bit RISC core,DSP Co-processor,Tiny,DSCNN,Latency in ms,16.5311
1.3-0007,STMicroelectronics,Preview,NUCLEO_U3C5ZIT6_Q,NUCLEO-U3C5ZIT6-Q,96 MHz,STEDGE-AI Internal version,Arm Cortex-M33 32-bit RISC core,DSP Co-processor,Tiny,MobileNetV1 (0.25x),Latency in ms,37.1775
1.3-0007,STMicroelectronics,Preview,NUCLEO_U3C5ZIT6_Q,NUCLEO-U3C5ZIT6-Q,96 MHz,STEDGE-AI Internal version,Arm Cortex-M33 32-bit RISC core,DSP Co-processor,Tiny,ResNet-V1,Latency in ms,50.0826
1.3-0008,kai_jiang,rdi,K1_BOARD_V1.0,K1_BOARD_V1.0,614.4MHz,self-developed,RISC-V 64GCVB Core,,Tiny,DSCNN,Latency in ms,1.39412
1.3-0008,kai_jiang,rdi,K1_BOARD_V1.0,K1_BOARD_V1.0,614.4MHz,self-developed,RISC-V 64GCVB Core,,Tiny,FC AutoEncoder,Latency in ms,0.737116
1.3-0008,kai_jiang,rdi,K1_BOARD_V1.0,K1_BOARD_V1.0,614.4MHz,self-developed,RISC-V 64GCVB Core,,Tiny,MobileNetV1 (0.25x),Latency in ms,4.44846
1.3-0008,kai_jiang,rdi,K1_BOARD_V1.0,K1_BOARD_V1.0,614.4MHz,self-developed,RISC-V 64GCVB Core,,Tiny,ResNet-V1,Latency in ms,2.28279
1.3-0009,kai_jiang,rdi,K1_BOARD_V1.0_HIGH_FREQ,K1_BOARD_V1.0_HIGH_FREQ,1.6GHz,self-developed,RISC-V 64GCVB Core,,Tiny,DSCNN,Latency in ms,0.576479
1.3-0009,kai_jiang,rdi,K1_BOARD_V1.0_HIGH_FREQ,K1_BOARD_V1.0_HIGH_FREQ,1.6GHz,self-developed,RISC-V 64GCVB Core,,Tiny,FC AutoEncoder,Latency in ms,0.316203
1.3-0009,kai_jiang,rdi,K1_BOARD_V1.0_HIGH_FREQ,K1_BOARD_V1.0_HIGH_FREQ,1.6GHz,self-developed,RISC-V 64GCVB Core,,Tiny,MobileNetV1 (0.25x),Latency in ms,2.18308
1.3-0009,kai_jiang,rdi,K1_BOARD_V1.0_HIGH_FREQ,K1_BOARD_V1.0_HIGH_FREQ,1.6GHz,self-developed,RISC-V 64GCVB Core,,Tiny,ResNet-V1,Latency in ms,0.977251
1.3-0010,kai_jiang,rdi,VCU128,VCU128,50MHz,self-developed,RISC-V,ANPU,Tiny,MobileNetV1 (0.25x),Latency in ms,0.216221
